时间[min]	数据[pA]
0.0000	7.8170
0.0003	7.8170
0.0007	7.8170
0.0010	7.8180
0.0013	7.8180
0.0017	7.8180
0.0020	7.8180
0.0023	7.8180
0.0027	7.8180
0.0030	7.8180
0.0033	7.8180
0.0037	7.8180
0.0040	7.8180
0.0043	7.8180
0.0047	7.8180
0.0050	7.8190
0.0053	7.8190
0.0057	7.8190
0.0060	7.8190
0.0063	7.8190
0.0067	7.8190
0.0070	7.8190
0.0073	7.8200
0.0077	7.8200
0.0080	7.8200
0.0083	7.8200
0.0087	7.8200
0.0090	7.8200
0.0093	7.8200
0.0097	7.8200
0.0100	7.8200
0.0103	7.8200
0.0107	7.8200
0.0110	7.8200
0.0113	7.8200
0.0117	7.8200
0.0120	7.8200
0.0123	7.8200
0.0127	7.8200
0.0130	7.8200
0.0133	7.8190
0.0137	7.8190
0.0140	7.8190
0.0143	7.8190
0.0147	7.8190
0.0150	7.8190
0.0153	7.8190
0.0157	7.8190
0.0160	7.8190
0.0163	7.8190
0.0167	7.8190
0.0170	7.8190
0.0173	7.8190
0.0177	7.8190
0.0180	7.8190
0.0183	7.8190
0.0187	7.8190
0.0190	7.8190
0.0193	7.8190
0.0197	7.8190
0.0200	7.8190
0.0203	7.8190
0.0207	7.8190
0.0210	7.8190
0.0213	7.8190
0.0217	7.8190
0.0220	7.8180
0.0223	7.8180
0.0227	7.8180
0.0230	7.8180
0.0233	7.8180
0.0237	7.8180
0.0240	7.8170
0.0243	7.8170
0.0247	7.8170
0.0250	7.8170
0.0253	7.8170
0.0257	7.8170
0.0260	7.8170
0.0263	7.8170
0.0267	7.8170
0.0270	7.8170
0.0273	7.8170
0.0277	7.8170
0.0280	7.8170
0.0283	7.8170
0.0287	7.8170
0.0290	7.8170
0.0293	7.8170
0.0297	7.8170
0.0300	7.8170
0.0303	7.8170
0.0307	7.8170
0.0310	7.8170
0.0313	7.8170
0.0317	7.8170
0.0320	7.8170
0.0323	7.8170
0.0327	7.8170
0.0330	7.8170
0.0333	7.8170
0.0337	7.8170
0.0340	7.8170
0.0343	7.8170
0.0347	7.8170
0.0350	7.8170
0.0353	7.8170
0.0357	7.8180
0.0360	7.8180
0.0363	7.8180
0.0367	7.8180
0.0370	7.8180
0.0373	7.8180
0.0377	7.8180
0.0380	7.8180
0.0383	7.8180
0.0387	7.8180
0.0390	7.8180
0.0393	7.8180
0.0397	7.8180
0.0400	7.8180
0.0403	7.8180
0.0407	7.8180
0.0410	7.8180
0.0413	7.8180
0.0417	7.8180
0.0420	7.8180
0.0423	7.8180
0.0427	7.8180
0.0430	7.8180
0.0433	7.8180
0.0437	7.8180
0.0440	7.8180
0.0443	7.8180
0.0447	7.8180
0.0450	7.8180
0.0453	7.8180
0.0457	7.8180
0.0460	7.8180
0.0463	7.8170
0.0467	7.8170
0.0470	7.8170
0.0473	7.8170
0.0477	7.8170
0.0480	7.8170
0.0483	7.8170
0.0487	7.8170
0.0490	7.8170
0.0493	7.8170
0.0497	7.8170
0.0500	7.8170
0.0503	7.8170
0.0507	7.8170
0.0510	7.8170
0.0513	7.8170
0.0517	7.8170
0.0520	7.8170
0.0523	7.8170
0.0527	7.8170
0.0530	7.8180
0.0533	7.8180
0.0537	7.8180
0.0540	7.8180
0.0543	7.8180
0.0547	7.8180
0.0550	7.8180
0.0553	7.8180
0.0557	7.8180
0.0560	7.8180
0.0563	7.8190
0.0567	7.8190
0.0570	7.8190
0.0573	7.8190
0.0577	7.8190
0.0580	7.8190
0.0583	7.8190
0.0587	7.8200
0.0590	7.8200
0.0593	7.8200
0.0597	7.8200
0.0600	7.8200
0.0603	7.8200
0.0607	7.8200
0.0610	7.8200
0.0613	7.8200
0.0617	7.8200
0.0620	7.8200
0.0623	7.8200
0.0627	7.8200
0.0630	7.8200
0.0633	7.8200
0.0637	7.8200
0.0640	7.8210
0.0643	7.8200
0.0647	7.8200
0.0650	7.8200
0.0653	7.8200
0.0657	7.8200
0.0660	7.8200
0.0663	7.8200
0.0667	7.8200
0.0670	7.8200
0.0673	7.8200
0.0677	7.8200
0.0680	7.8200
0.0683	7.8200
0.0687	7.8200
0.0690	7.8200
0.0693	7.8200
0.0697	7.8190
0.0700	7.8190
0.0703	7.8190
0.0707	7.8190
0.0710	7.8190
0.0713	7.8190
0.0717	7.8190
0.0720	7.8190
0.0723	7.8180
0.0727	7.8180
0.0730	7.8180
0.0733	7.8180
0.0737	7.8180
0.0740	7.8180
0.0743	7.8180
0.0747	7.8180
0.0750	7.8170
0.0753	7.8170
0.0757	7.8170
0.0760	7.8170
0.0763	7.8170
0.0767	7.8170
0.0770	7.8170
0.0773	7.8170
0.0777	7.8170
0.0780	7.8170
0.0783	7.8170
0.0787	7.8170
0.0790	7.8170
0.0793	7.8170
0.0797	7.8170
0.0800	7.8170
0.0803	7.8170
0.0807	7.8170
0.0810	7.8170
0.0813	7.8170
0.0817	7.8170
0.0820	7.8170
0.0823	7.8170
0.0827	7.8170
0.0830	7.8170
0.0833	7.8170
0.0837	7.8170
0.0840	7.8170
0.0843	7.8170
0.0847	7.8170
0.0850	7.8170
0.0853	7.8170
0.0857	7.8170
0.0860	7.8170
0.0863	7.8170
0.0867	7.8170
0.0870	7.8160
0.0873	7.8160
0.0877	7.8160
0.0880	7.8160
0.0883	7.8160
0.0887	7.8160
0.0890	7.8160
0.0893	7.8160
0.0897	7.8170
0.0900	7.8170
0.0903	7.8170
0.0907	7.8160
0.0910	7.8160
0.0913	7.8160
0.0917	7.8170
0.0920	7.8170
0.0923	7.8170
0.0927	7.8160
0.0930	7.8160
0.0933	7.8160
0.0937	7.8160
0.0940	7.8170
0.0943	7.8170
0.0947	7.8170
0.0950	7.8160
0.0953	7.8160
0.0957	7.8160
0.0960	7.8160
0.0963	7.8160
0.0967	7.8160
0.0970	7.8160
0.0973	7.8160
0.0977	7.8160
0.0980	7.8160
0.0983	7.8160
0.0987	7.8160
0.0990	7.8160
0.0993	7.8160
0.0997	7.8160
0.1000	7.8170
0.1003	7.8170
0.1007	7.8160
0.1010	7.8160
0.1013	7.8170
0.1017	7.8170
0.1020	7.8170
0.1023	7.8170
0.1027	7.8170
0.1030	7.8170
0.1033	7.8170
0.1037	7.8170
0.1040	7.8170
0.1043	7.8170
0.1047	7.8170
0.1050	7.8170
0.1053	7.8170
0.1057	7.8170
0.1060	7.8170
0.1063	7.8170
0.1067	7.8160
0.1070	7.8160
0.1073	7.8170
0.1077	7.8170
0.1080	7.8170
0.1083	7.8170
0.1087	7.8170
0.1090	7.8160
0.1093	7.8160
0.1097	7.8160
0.1100	7.8160
0.1103	7.8160
0.1107	7.8160
0.1110	7.8160
0.1113	7.8160
0.1117	7.8160
0.1120	7.8160
0.1123	7.8160
0.1127	7.8160
0.1130	7.8160
0.1133	7.8160
0.1137	7.8160
0.1140	7.8160
0.1143	7.8160
0.1147	7.8160
0.1150	7.8160
0.1153	7.8160
0.1157	7.8160
0.1160	7.8160
0.1163	7.8160
0.1167	7.8160
0.1170	7.8160
0.1173	7.8160
0.1177	7.8160
0.1180	7.8160
0.1183	7.8160
0.1187	7.8160
0.1190	7.8160
0.1193	7.8160
0.1197	7.8160
0.1200	7.8160
0.1203	7.8160
0.1207	7.8160
0.1210	7.8160
0.1213	7.8160
0.1217	7.8160
0.1220	7.8170
0.1223	7.8170
0.1227	7.8170
0.1230	7.8170
0.1233	7.8170
0.1237	7.8170
0.1240	7.8170
0.1243	7.8170
0.1247	7.8170
0.1250	7.8170
0.1253	7.8180
0.1257	7.8180
0.1260	7.8180
0.1263	7.8180
0.1267	7.8180
0.1270	7.8180
0.1273	7.8180
0.1277	7.8180
0.1280	7.8180
0.1283	7.8180
0.1287	7.8180
0.1290	7.8180
0.1293	7.8180
0.1297	7.8180
0.1300	7.8180
0.1303	7.8180
0.1307	7.8180
0.1310	7.8180
0.1313	7.8180
0.1317	7.8180
0.1320	7.8180
0.1323	7.8180
0.1327	7.8180
0.1330	7.8180
0.1333	7.8180
0.1337	7.8180
0.1340	7.8180
0.1343	7.8180
0.1347	7.8180
0.1350	7.8180
0.1353	7.8180
0.1357	7.8180
0.1360	7.8170
0.1363	7.8170
0.1367	7.8180
0.1370	7.8180
0.1373	7.8180
0.1377	7.8180
0.1380	7.8170
0.1383	7.8170
0.1387	7.8170
0.1390	7.8170
0.1393	7.8180
0.1397	7.8180
0.1400	7.8170
0.1403	7.8170
0.1407	7.8170
0.1410	7.8170
0.1413	7.8170
0.1417	7.8170
0.1420	7.8170
0.1423	7.8170
0.1427	7.8170
0.1430	7.8170
0.1433	7.8170
0.1437	7.8170
0.1440	7.8160
0.1443	7.8160
0.1447	7.8160
0.1450	7.8160
0.1453	7.8160
0.1457	7.8160
0.1460	7.8160
0.1463	7.8160
0.1467	7.8160
0.1470	7.8160
0.1473	7.8160
0.1477	7.8160
0.1480	7.8160
0.1483	7.8160
0.1487	7.8160
0.1490	7.8160
0.1493	7.8160
0.1497	7.8160
0.1500	7.8160
0.1503	7.8160
0.1507	7.8160
0.1510	7.8160
0.1513	7.8160
0.1517	7.8160
0.1520	7.8160
0.1523	7.8150
0.1527	7.8160
0.1530	7.8160
0.1533	7.8160
0.1537	7.8160
0.1540	7.8160
0.1543	7.8160
0.1547	7.8160
0.1550	7.8160
0.1553	7.8160
0.1557	7.8160
0.1560	7.8150
0.1563	7.8160
0.1567	7.8160
0.1570	7.8160
0.1573	7.8160
0.1577	7.8160
0.1580	7.8160
0.1583	7.8160
0.1587	7.8160
0.1590	7.8160
0.1593	7.8160
0.1597	7.8160
0.1600	7.8160
0.1603	7.8160
0.1607	7.8160
0.1610	7.8160
0.1613	7.8160
0.1617	7.8160
0.1620	7.8160
0.1623	7.8160
0.1627	7.8170
0.1630	7.8170
0.1633	7.8170
0.1637	7.8170
0.1640	7.8170
0.1643	7.8170
0.1647	7.8170
0.1650	7.8170
0.1653	7.8170
0.1657	7.8180
0.1660	7.8180
0.1663	7.8180
0.1667	7.8180
0.1670	7.8180
0.1673	7.8180
0.1677	7.8180
0.1680	7.8180
0.1683	7.8190
0.1687	7.8190
0.1690	7.8190
0.1693	7.8190
0.1697	7.8190
0.1700	7.8190
0.1703	7.8190
0.1707	7.8190
0.1710	7.8190
0.1713	7.8190
0.1717	7.8190
0.1720	7.8190
0.1723	7.8190
0.1727	7.8190
0.1730	7.8190
0.1733	7.8190
0.1737	7.8190
0.1740	7.8190
0.1743	7.8190
0.1747	7.8190
0.1750	7.8190
0.1753	7.8200
0.1757	7.8200
0.1760	7.8190
0.1763	7.8200
0.1767	7.8200
0.1770	7.8200
0.1773	7.8200
0.1777	7.8200
0.1780	7.8200
0.1783	7.8200
0.1787	7.8190
0.1790	7.8200
0.1793	7.8200
0.1797	7.8200
0.1800	7.8200
0.1803	7.8200
0.1807	7.8200
0.1810	7.8190
0.1813	7.8190
0.1817	7.8190
0.1820	7.8190
0.1823	7.8190
0.1827	7.8190
0.1830	7.8190
0.1833	7.8190
0.1837	7.8190
0.1840	7.8190
0.1843	7.8190
0.1847	7.8190
0.1850	7.8190
0.1853	7.8190
0.1857	7.8190
0.1860	7.8190
0.1863	7.8190
0.1867	7.8190
0.1870	7.8190
0.1873	7.8190
0.1877	7.8190
0.1880	7.8190
0.1883	7.8190
0.1887	7.8190
0.1890	7.8190
0.1893	7.8190
0.1897	7.8190
0.1900	7.8190
0.1903	7.8190
0.1907	7.8190
0.1910	7.8190
0.1913	7.8190
0.1917	7.8190
0.1920	7.8190
0.1923	7.8190
0.1927	7.8190
0.1930	7.8190
0.1933	7.8190
0.1937	7.8190
0.1940	7.8190
0.1943	7.8190
0.1947	7.8190
0.1950	7.8190
0.1953	7.8190
0.1957	7.8190
0.1960	7.8190
0.1963	7.8190
0.1967	7.8190
0.1970	7.8190
0.1973	7.8190
0.1977	7.8190
0.1980	7.8190
0.1983	7.8190
0.1987	7.8190
0.1990	7.8190
0.1993	7.8190
0.1997	7.8190
0.2000	7.8190
0.2003	7.8190
0.2007	7.8180
0.2010	7.8180
0.2013	7.8180
0.2017	7.8180
0.2020	7.8180
0.2023	7.8180
0.2027	7.8180
0.2030	7.8180
0.2033	7.8180
0.2037	7.8180
0.2040	7.8180
0.2043	7.8180
0.2047	7.8180
0.2050	7.8180
0.2053	7.8180
0.2057	7.8180
0.2060	7.8180
0.2063	7.8180
0.2067	7.8180
0.2070	7.8180
0.2073	7.8190
0.2077	7.8190
0.2080	7.8190
0.2083	7.8190
0.2087	7.8190
0.2090	7.8190
0.2093	7.8190
0.2097	7.8190
0.2100	7.8190
0.2103	7.8190
0.2107	7.8190
0.2110	7.8190
0.2113	7.8190
0.2117	7.8190
0.2120	7.8190
0.2123	7.8190
0.2127	7.8190
0.2130	7.8190
0.2133	7.8190
0.2137	7.8190
0.2140	7.8190
0.2143	7.8190
0.2147	7.8190
0.2150	7.8190
0.2153	7.8190
0.2157	7.8190
0.2160	7.8190
0.2163	7.8190
0.2167	7.8190
0.2170	7.8200
0.2173	7.8200
0.2177	7.8200
0.2180	7.8200
0.2183	7.8200
0.2187	7.8200
0.2190	7.8200
0.2193	7.8200
0.2197	7.8200
0.2200	7.8200
0.2203	7.8200
0.2207	7.8210
0.2210	7.8210
0.2213	7.8210
0.2217	7.8210
0.2220	7.8210
0.2223	7.8210
0.2227	7.8210
0.2230	7.8210
0.2233	7.8210
0.2237	7.8210
0.2240	7.8210
0.2243	7.8220
0.2247	7.8220
0.2250	7.8220
0.2253	7.8220
0.2257	7.8220
0.2260	7.8220
0.2263	7.8220
0.2267	7.8220
0.2270	7.8230
0.2273	7.8230
0.2277	7.8230
0.2280	7.8230
0.2283	7.8230
0.2287	7.8230
0.2290	7.8230
0.2293	7.8240
0.2297	7.8240
0.2300	7.8240
0.2303	7.8240
0.2307	7.8250
0.2310	7.8250
0.2313	7.8250
0.2317	7.8250
0.2320	7.8250
0.2323	7.8260
0.2327	7.8260
0.2330	7.8270
0.2333	7.8270
0.2337	7.8270
0.2340	7.8270
0.2343	7.8280
0.2347	7.8280
0.2350	7.8280
0.2353	7.8290
0.2357	7.8290
0.2360	7.8290
0.2363	7.8300
0.2367	7.8300
0.2370	7.8310
0.2373	7.8310
0.2377	7.8310
0.2380	7.8310
0.2383	7.8320
0.2387	7.8320
0.2390	7.8330
0.2393	7.8330
0.2397	7.8330
0.2400	7.8330
0.2403	7.8340
0.2407	7.8340
0.2410	7.8340
0.2413	7.8350
0.2417	7.8350
0.2420	7.8350
0.2423	7.8350
0.2427	7.8350
0.2430	7.8360
0.2433	7.8360
0.2437	7.8360
0.2440	7.8360
0.2443	7.8360
0.2447	7.8360
0.2450	7.8370
0.2453	7.8370
0.2457	7.8370
0.2460	7.8370
0.2463	7.8370
0.2467	7.8370
0.2470	7.8370
0.2473	7.8370
0.2477	7.8370
0.2480	7.8370
0.2483	7.8370
0.2487	7.8370
0.2490	7.8370
0.2493	7.8360
0.2497	7.8360
0.2500	7.8360
0.2503	7.8360
0.2507	7.8360
0.2510	7.8360
0.2513	7.8350
0.2517	7.8350
0.2520	7.8350
0.2523	7.8350
0.2527	7.8340
0.2530	7.8340
0.2533	7.8340
0.2537	7.8330
0.2540	7.8330
0.2543	7.8330
0.2547	7.8320
0.2550	7.8320
0.2553	7.8320
0.2557	7.8310
0.2560	7.8310
0.2563	7.8300
0.2567	7.8300
0.2570	7.8300
0.2573	7.8290
0.2577	7.8290
0.2580	7.8290
0.2583	7.8280
0.2587	7.8280
0.2590	7.8280
0.2593	7.8280
0.2597	7.8270
0.2600	7.8270
0.2603	7.8270
0.2607	7.8260
0.2610	7.8260
0.2613	7.8260
0.2617	7.8250
0.2620	7.8250
0.2623	7.8250
0.2627	7.8250
0.2630	7.8240
0.2633	7.8240
0.2637	7.8240
0.2640	7.8230
0.2643	7.8230
0.2647	7.8230
0.2650	7.8230
0.2653	7.8230
0.2657	7.8220
0.2660	7.8220
0.2663	7.8220
0.2667	7.8220
0.2670	7.8210
0.2673	7.8210
0.2677	7.8210
0.2680	7.8210
0.2683	7.8210
0.2687	7.8210
0.2690	7.8200
0.2693	7.8200
0.2697	7.8200
0.2700	7.8200
0.2703	7.8200
0.2707	7.8200
0.2710	7.8200
0.2713	7.8190
0.2717	7.8190
0.2720	7.8190
0.2723	7.8180
0.2727	7.8180
0.2730	7.8180
0.2733	7.8180
0.2737	7.8180
0.2740	7.8180
0.2743	7.8180
0.2747	7.8180
0.2750	7.8180
0.2753	7.8180
0.2757	7.8180
0.2760	7.8180
0.2763	7.8180
0.2767	7.8180
0.2770	7.8180
0.2773	7.8180
0.2777	7.8170
0.2780	7.8170
0.2783	7.8170
0.2787	7.8180
0.2790	7.8180
0.2793	7.8180
0.2797	7.8180
0.2800	7.8170
0.2803	7.8170
0.2807	7.8170
0.2810	7.8170
0.2813	7.8170
0.2817	7.8170
0.2820	7.8170
0.2823	7.8170
0.2827	7.8170
0.2830	7.8170
0.2833	7.8170
0.2837	7.8170
0.2840	7.8170
0.2843	7.8160
0.2847	7.8160
0.2850	7.8160
0.2853	7.8160
0.2857	7.8160
0.2860	7.8160
0.2863	7.8160
0.2867	7.8160
0.2870	7.8160
0.2873	7.8160
0.2877	7.8160
0.2880	7.8160
0.2883	7.8170
0.2887	7.8170
0.2890	7.8170
0.2893	7.8170
0.2897	7.8170
0.2900	7.8170
0.2903	7.8170
0.2907	7.8170
0.2910	7.8170
0.2913	7.8170
0.2917	7.8170
0.2920	7.8170
0.2923	7.8170
0.2927	7.8170
0.2930	7.8170
0.2933	7.8170
0.2937	7.8170
0.2940	7.8170
0.2943	7.8170
0.2947	7.8170
0.2950	7.8170
0.2953	7.8170
0.2957	7.8170
0.2960	7.8170
0.2963	7.8170
0.2967	7.8170
0.2970	7.8170
0.2973	7.8170
0.2977	7.8170
0.2980	7.8170
0.2983	7.8180
0.2987	7.8180
0.2990	7.8170
0.2993	7.8170
0.2997	7.8170
0.3000	7.8180
0.3003	7.8180
0.3007	7.8180
0.3010	7.8180
0.3013	7.8180
0.3017	7.8180
0.3020	7.8180
0.3023	7.8180
0.3027	7.8180
0.3030	7.8180
0.3033	7.8180
0.3037	7.8180
0.3040	7.8170
0.3043	7.8170
0.3047	7.8170
0.3050	7.8170
0.3053	7.8170
0.3057	7.8170
0.3060	7.8170
0.3063	7.8170
0.3067	7.8170
0.3070	7.8170
0.3073	7.8170
0.3077	7.8170
0.3080	7.8170
0.3083	7.8170
0.3087	7.8170
0.3090	7.8170
0.3093	7.8170
0.3097	7.8170
0.3100	7.8170
0.3103	7.8170
0.3107	7.8170
0.3110	7.8170
0.3113	7.8160
0.3117	7.8160
0.3120	7.8160
0.3123	7.8160
0.3127	7.8160
0.3130	7.8160
0.3133	7.8160
0.3137	7.8160
0.3140	7.8160
0.3143	7.8160
0.3147	7.8160
0.3150	7.8160
0.3153	7.8150
0.3157	7.8150
0.3160	7.8150
0.3163	7.8150
0.3167	7.8150
0.3170	7.8150
0.3173	7.8150
0.3177	7.8150
0.3180	7.8150
0.3183	7.8150
0.3187	7.8150
0.3190	7.8150
0.3193	7.8150
0.3197	7.8150
0.3200	7.8150
0.3203	7.8150
0.3207	7.8150
0.3210	7.8150
0.3213	7.8150
0.3217	7.8150
0.3220	7.8150
0.3223	7.8150
0.3227	7.8150
0.3230	7.8150
0.3233	7.8150
0.3237	7.8150
0.3240	7.8150
0.3243	7.8150
0.3247	7.8150
0.3250	7.8160
0.3253	7.8160
0.3257	7.8160
0.3260	7.8160
0.3263	7.8160
0.3267	7.8170
0.3270	7.8170
0.3273	7.8180
0.3277	7.8180
0.3280	7.8190
0.3283	7.8200
0.3287	7.8210
0.3290	7.8210
0.3293	7.8230
0.3297	7.8240
0.3300	7.8250
0.3303	7.8270
0.3307	7.8290
0.3310	7.8310
0.3313	7.8330
0.3317	7.8360
0.3320	7.8400
0.3323	7.8430
0.3327	7.8470
0.3330	7.8520
0.3333	7.8570
0.3337	7.8630
0.3340	7.8690
0.3343	7.8760
0.3347	7.8840
0.3350	7.8940
0.3353	7.9040
0.3357	7.9150
0.3360	7.9270
0.3363	7.9410
0.3367	7.9560
0.3370	7.9730
0.3373	7.9910
0.3377	8.0120
0.3380	8.0350
0.3383	8.0600
0.3387	8.0870
0.3390	8.1180
0.3393	8.1510
0.3397	8.1880
0.3400	8.2280
0.3403	8.2720
0.3407	8.3200
0.3410	8.3730
0.3413	8.4300
0.3417	8.4930
0.3420	8.5620
0.3423	8.6360
0.3427	8.7170
0.3430	8.8050
0.3433	8.9000
0.3437	9.0030
0.3440	9.1150
0.3443	9.2360
0.3447	9.3660
0.3450	9.5060
0.3453	9.6570
0.3457	9.8190
0.3460	9.9940
0.3463	10.1810
0.3467	10.3810
0.3470	10.5950
0.3473	10.8240
0.3477	11.0680
0.3480	11.3280
0.3483	11.6050
0.3487	11.8990
0.3490	12.2120
0.3493	12.5430
0.3497	12.8940
0.3500	13.2650
0.3503	13.6570
0.3507	14.0700
0.3510	14.5060
0.3513	14.9640
0.3517	15.4680
0.3520	15.9730
0.3523	16.5020
0.3527	17.0560
0.3530	17.6350
0.3533	18.2390
0.3537	18.8680
0.3540	19.5240
0.3543	20.2050
0.3547	20.9120
0.3550	21.6460
0.3553	22.4060
0.3557	23.1910
0.3560	24.0020
0.3563	24.8380
0.3567	25.6990
0.3570	26.5850
0.3573	27.4940
0.3577	28.4270
0.3580	29.3820
0.3583	30.3590
0.3587	31.3560
0.3590	32.3730
0.3593	33.4090
0.3597	34.4620
0.3600	35.5310
0.3603	36.6150
0.3607	37.7120
0.3610	38.8210
0.3613	39.9400
0.3617	41.0670
0.3620	42.2010
0.3623	43.3400
0.3627	44.4820
0.3630	45.6250
0.3633	46.7670
0.3637	47.9050
0.3640	49.0390
0.3643	50.1650
0.3647	51.2820
0.3650	52.3880
0.3653	53.4790
0.3657	54.5540
0.3660	55.6100
0.3663	56.6470
0.3667	57.6610
0.3670	58.6490
0.3673	59.6110
0.3677	60.5450
0.3680	61.4470
0.3683	62.2820
0.3687	63.1170
0.3690	63.9150
0.3693	64.6750
0.3697	65.3950
0.3700	66.0740
0.3703	66.7100
0.3707	67.3010
0.3710	67.8470
0.3713	68.3460
0.3717	68.7970
0.3720	69.1990
0.3723	69.5510
0.3727	69.8530
0.3730	70.1040
0.3733	70.3030
0.3737	70.4510
0.3740	70.5470
0.3743	70.5900
0.3747	70.5820
0.3750	70.5220
0.3753	70.4110
0.3757	70.2480
0.3760	70.0350
0.3763	69.7720
0.3767	69.4610
0.3770	69.1010
0.3773	68.6940
0.3777	68.2410
0.3780	67.7440
0.3783	67.2030
0.3787	66.6200
0.3790	65.9970
0.3793	65.3350
0.3797	64.6350
0.3800	63.9000
0.3803	63.1310
0.3807	62.3310
0.3810	61.5000
0.3813	60.6410
0.3817	59.7560
0.3820	58.8460
0.3823	57.9150
0.3827	56.9630
0.3830	55.9930
0.3833	55.0070
0.3837	54.0060
0.3840	52.9930
0.3843	51.9700
0.3847	50.9380
0.3850	49.8940
0.3853	48.8500
0.3857	47.8040
0.3860	46.7560
0.3863	45.7080
0.3867	44.6620
0.3870	43.6190
0.3873	42.5820
0.3877	41.5510
0.3880	40.5270
0.3883	39.5140
0.3887	38.5100
0.3890	37.5180
0.3893	36.5390
0.3897	35.5730
0.3900	34.6230
0.3903	33.6870
0.3907	32.7690
0.3910	31.8670
0.3913	30.9830
0.3917	30.1180
0.3920	29.2720
0.3923	28.4450
0.3927	27.6390
0.3930	26.8520
0.3933	26.0850
0.3937	25.3390
0.3940	24.6150
0.3943	23.9110
0.3947	23.2280
0.3950	22.5660
0.3953	21.9250
0.3957	21.3040
0.3960	20.7040
0.3963	20.1250
0.3967	19.5660
0.3970	19.0270
0.3973	18.5070
0.3977	18.0070
0.3980	17.5260
0.3983	17.0640
0.3987	16.6200
0.3990	16.1930
0.3993	15.7840
0.3997	15.3930
0.4000	15.0170
0.4003	14.6580
0.4007	14.3140
0.4010	13.9860
0.4013	13.6720
0.4017	13.3870
0.4020	13.1010
0.4023	12.8290
0.4027	12.5690
0.4030	12.3220
0.4033	12.0860
0.4037	11.8620
0.4040	11.6490
0.4043	11.4470
0.4047	11.2540
0.4050	11.0720
0.4053	10.8980
0.4057	10.7340
0.4060	10.5780
0.4063	10.4300
0.4067	10.2900
0.4070	10.1580
0.4073	10.0320
0.4077	9.9130
0.4080	9.8010
0.4083	9.6940
0.4087	9.5940
0.4090	9.4990
0.4093	9.4090
0.4097	9.3240
0.4100	9.2440
0.4103	9.1680
0.4107	9.0970
0.4110	9.0290
0.4113	8.9660
0.4117	8.9060
0.4120	8.8490
0.4123	8.7960
0.4127	8.7450
0.4130	8.6980
0.4133	8.6530
0.4137	8.6110
0.4140	8.5720
0.4143	8.5340
0.4147	8.4990
0.4150	8.4660
0.4153	8.4350
0.4157	8.4050
0.4160	8.3780
0.4163	8.3510
0.4167	8.3270
0.4170	8.3040
0.4173	8.2820
0.4177	8.2620
0.4180	8.2420
0.4183	8.2250
0.4187	8.2080
0.4190	8.1920
0.4193	8.1770
0.4197	8.1620
0.4200	8.1490
0.4203	8.1360
0.4207	8.1240
0.4210	8.1130
0.4213	8.1020
0.4217	8.0920
0.4220	8.0820
0.4223	8.0730
0.4227	8.0640
0.4230	8.0560
0.4233	8.0490
0.4237	8.0420
0.4240	8.0350
0.4243	8.0280
0.4247	8.0220
0.4250	8.0160
0.4253	8.0100
0.4257	8.0050
0.4260	8.0000
0.4263	7.9960
0.4267	7.9910
0.4270	7.9870
0.4273	7.9830
0.4277	7.9790
0.4280	7.9750
0.4283	7.9720
0.4287	7.9680
0.4290	7.9650
0.4293	7.9620
0.4297	7.9590
0.4300	7.9560
0.4303	7.9530
0.4307	7.9510
0.4310	7.9480
0.4313	7.9460
0.4317	7.9440
0.4320	7.9410
0.4323	7.9390
0.4327	7.9370
0.4330	7.9350
0.4333	7.9340
0.4337	7.9320
0.4340	7.9300
0.4343	7.9280
0.4347	7.9260
0.4350	7.9250
0.4353	7.9230
0.4357	7.9220
0.4360	7.9200
0.4363	7.9190
0.4367	7.9180
0.4370	7.9160
0.4373	7.9150
0.4377	7.9140
0.4380	7.9130
0.4383	7.9120
0.4387	7.9110
0.4390	7.9100
0.4393	7.9090
0.4397	7.9080
0.4400	7.9070
0.4403	7.9060
0.4407	7.9050
0.4410	7.9040
0.4413	7.9040
0.4417	7.9030
0.4420	7.9020
0.4423	7.9010
0.4427	7.9000
0.4430	7.8990
0.4433	7.8990
0.4437	7.8980
0.4440	7.8970
0.4443	7.8960
0.4447	7.8960
0.4450	7.8950
0.4453	7.8940
0.4457	7.8930
0.4460	7.8930
0.4463	7.8920
0.4467	7.8910
0.4470	7.8910
0.4473	7.8900
0.4477	7.8890
0.4480	7.8890
0.4483	7.8880
0.4487	7.8870
0.4490	7.8870
0.4493	7.8860
0.4497	7.8850
0.4500	7.8850
0.4503	7.8840
0.4507	7.8840
0.4510	7.8830
0.4513	7.8820
0.4517	7.8820
0.4520	7.8810
0.4523	7.8810
0.4527	7.8800
0.4530	7.8800
0.4533	7.8790
0.4537	7.8790
0.4540	7.8780
0.4543	7.8780
0.4547	7.8770
0.4550	7.8770
0.4553	7.8760
0.4557	7.8760
0.4560	7.8750
0.4563	7.8740
0.4567	7.8740
0.4570	7.8740
0.4573	7.8730
0.4577	7.8730
0.4580	7.8720
0.4583	7.8720
0.4587	7.8710
0.4590	7.8710
0.4593	7.8700
0.4597	7.8700
0.4600	7.8700
0.4603	7.8690
0.4607	7.8690
0.4610	7.8680
0.4613	7.8680
0.4617	7.8670
0.4620	7.8670
0.4623	7.8670
0.4627	7.8660
0.4630	7.8660
0.4633	7.8660
0.4637	7.8650
0.4640	7.8650
0.4643	7.8650
0.4647	7.8640
0.4650	7.8640
0.4653	7.8640
0.4657	7.8640
